search_term	match_term	match_type	gene	drug	interaction_types	sources	pmids
PIK3CA	PIK3CA	Definite	PIK3CA	SAPANISERTIB	inhibitor	JAX-CKB|GuideToPharmacology	27974663|26272063|23085766|25261369
PIK3CA	PIK3CA	Definite	PIK3CA	BEVACIZUMAB	""	JAX-CKB	23940356|27893038|21216929|25363205
PIK3CA	PIK3CA	Definite	PIK3CA	PKI-179	inhibitor	JAX-CKB|ChemblInteractions	20797855
PIK3CA	PIK3CA	Definite	PIK3CA	TRASTUZUMAB	""	JAX-CKB|CGI|CIViC|PharmGKB	21594665|20453058|22294718|25199759|28167203|21558396|23940356|21676217|17936563|24470511|26469692|26245675|19010894|26920887
PIK3CA	PIK3CA	Definite	PIK3CA	IDELALISIB	inhibitor	JAX-CKB|CIViC|GuideToPharmacology	26137449|26466009
PIK3CA	PIK3CA	Definite	PIK3CA	LY-294002	""	DTC	22212721|17562705
PIK3CA	PIK3CA	Definite	PIK3CA	PONATINIB	""	JAX-CKB	26270481
PIK3CA	PIK3CA	Definite	PIK3CA	EVEROLIMUS	""	ClearityFoundationBiomarkers|JAX-CKB|CGI|CIViC	21358673|27091708|27797976|26951309|27893038|22662154|23629727|20664172|20664174
PIK3CA	PIK3CA	Definite	PIK3CA	FLUOROURACIL	""	JAX-CKB	25714871|28424201|22336586
PIK3CA	PIK3CA	Definite	PIK3CA	CAMPTOTHECIN	""	JAX-CKB|NCI	12464623|24042735|25688157
PIK3CA	PIK3CA	Definite	PIK3CA	VISTUSERTIB	""	JAX-CKB	27974663
PIK3CA	PIK3CA	Definite	PIK3CA	RIGOSERTIB	""	TdgClinicalTrial|JAX-CKB	27104980|23873848
PIK3CA	PIK3CA	Definite	PIK3CA	STREPTOZOCIN	""	NCI	16130182
PIK3CA	PIK3CA	Definite	PIK3CA	AZD-8055	""	JAX-CKB	28446642|22271687
PIK3CA	PIK3CA	Definite	PIK3CA	FULVESTRANT	""	JAX-CKB|CIViC|OncoKB	27174596|31091374
PIK3CA	PIK3CA	Definite	PIK3CA	OSI-027	""	JAX-CKB	21673091
PIK3CA	PIK3CA	Definite	PIK3CA	PANITUMUMAB	""	CIViC	19223544
PIK3CA	PIK3CA	Definite	PIK3CA	AZD-8835	inhibitor	JAX-CKB|GuideToPharmacology	26839307
PIK3CA	PIK3CA	Definite	PIK3CA	VOXTALISIB	inhibitor	MyCancerGenome|JAX-CKB|ChemblInteractions|CancerCommons	24583798|24634413
PIK3CA	PIK3CA	Definite	PIK3CA	BUPARLISIB	inhibitor	MyCancerGenome|JAX-CKB|ChemblInteractions|GuideToPharmacology|CancerCommons|TTD|OncoKB	28119489|23940356|24470511|27974663|26013318|28539475|26715098|26909613|22159814|26098748
PIK3CA	PIK3CA	Definite	PIK3CA	DACTOLISIB	inhibitor	ClearityFoundationBiomarkers|MyCancerGenome|JAX-CKB|ChemblInteractions|CIViC|GuideToPharmacology|CancerCommons|MyCancerGenomeClinicalTrial	23619167|19029981|26270481|26232337|28446642|24927217|26137449|21966435|26013318|26272063|23629727|27974663|22543857|24939055|23475782|26627007|22662154|19010894
PIK3CA	PIK3CA	Definite	PIK3CA	PA-799	inhibitor	JAX-CKB|ChemblInteractions|TTD	25231405|21558396
PIK3CA	PIK3CA	Definite	PIK3CA	SERABELISIB	inhibitor	JAX-CKB|ChemblInteractions|GuideToPharmacology|TTD|OncoKB	28490463
PIK3CA	PIK3CA	Definite	PIK3CA	CABOZANTINIB	""	CIViC	25242168
PIK3CA	PIK3CA	Definite	PIK3CA	COPANLISIB	inhibitor	ClearityFoundationBiomarkers|MyCancerGenome|JAX-CKB|ChemblInteractions|GuideToPharmacology|CancerCommons|MyCancerGenomeClinicalTrial|OncoKB	27672108|24170767
PIK3CA	PIK3CA	Definite	PIK3CA	BCG VACCINE	""	NCI	14742634
PIK3CA	PIK3CA	Definite	PIK3CA	PD-0325901	""	JAX-CKB	21325073|24339963|26272063
PIK3CA	PIK3CA	Definite	PIK3CA	DEGUELIN	""	JAX-CKB	24978597|20811676
PIK3CA	PIK3CA	Definite	PIK3CA	CHEMBL263664	""	JAX-CKB	21191045
PIK3CA	PIK3CA	Definite	PIK3CA	REGRAMOSTIM	""	NCI	15107457
PIK3CA	PIK3CA	Definite	PIK3CA	VEMURAFENIB	""	JAX-CKB|CIViC	22180495|24265153|26137449|24265155
PIK3CA	PIK3CA	Definite	PIK3CA	CARBOPLATIN	""	JAX-CKB|NCI|PharmGKB	16275998|21216929
PIK3CA	PIK3CA	Definite	PIK3CA	GEDATOLISIB	inhibitor	ClearityFoundationBiomarkers|MyCancerGenome|JAX-CKB|ChemblInteractions|GuideToPharmacology|MyCancerGenomeClinicalTrial	25977343|24823695|24042735|21325073|17314276|25688157
PIK3CA	PIK3CA	Definite	PIK3CA	VINCRISTINE	""	NCI	12874004
PIK3CA	PIK3CA	Definite	PIK3CA	VENETOCLAX	""	JAX-CKB	27974663
PIK3CA	PIK3CA	Definite	PIK3CA	MYRICETIN	""	DTC	22212721
PIK3CA	PIK3CA	Definite	PIK3CA	MILTEFOSINE	""	NCI	16752184
PIK3CA	PIK3CA	Definite	PIK3CA	CGM-097	""	JAX-CKB	27659046
PIK3CA	PIK3CA	Definite	PIK3CA	IRINOTECAN HYDROCHLORIDE	""	NCI	15809721
PIK3CA	PIK3CA	Definite	PIK3CA	MSC-2363318A	""	JAX-CKB	27186432
PIK3CA	PIK3CA	Definite	PIK3CA	SAMOTOLISIB	inhibitor	JAX-CKB|ChemblInteractions|GuideToPharmacology|TTD	27439478
PIK3CA	PIK3CA	Definite	PIK3CA	BORTEZOMIB	""	JAX-CKB	21216929
PIK3CA	PIK3CA	Definite	PIK3CA	IPATASERTIB	""	JAX-CKB	24141624
PIK3CA	PIK3CA	Definite	PIK3CA	CISPLATIN	""	JAX-CKB|CIViC|PharmGKB	27489350
PIK3CA	PIK3CA	Definite	PIK3CA	TOPOTECAN	""	JAX-CKB	21216929
PIK3CA	PIK3CA	Definite	PIK3CA	IBUPROFEN	""	CIViC	30683736
PIK3CA	PIK3CA	Definite	PIK3CA	WORTMANNIN	inhibitor	GuideToPharmacology	10592235
PIK3CA	PIK3CA	Definite	PIK3CA	GSK-1059615	inhibitor	JAX-CKB|ChemblInteractions|GuideToPharmacology	""
PIK3CA	PIK3CA	Definite	PIK3CA	WX-037	inhibitor	ChemblInteractions	""
PIK3CA	PIK3CA	Definite	PIK3CA	AZD-6482	inhibitor	JAX-CKB|ChemblInteractions|GuideToPharmacology	""
PIK3CA	PIK3CA	Definite	PIK3CA	PWT-33579	inhibitor	ChemblInteractions	""
PIK3CA	PIK3CA	Definite	PIK3CA	SF-1126	inhibitor	ChemblInteractions	""
PIK3CA	PIK3CA	Definite	PIK3CA	PUQUITINIB	inhibitor	ChemblInteractions|GuideToPharmacology	""
PIK3CA	PIK3CA	Definite	PIK3CA	AZD-8186	inhibitor	GuideToPharmacology	""
PIK3CA	PIK3CA	Definite	PIK3CA	ZSTK-474	inhibitor	ChemblInteractions	""
PIK3CA	PIK3CA	Definite	PIK3CA	SELETALISIB	inhibitor	GuideToPharmacology	""
PIK3CA	PIK3CA	Definite	PIK3CA	DUVELISIB	inhibitor	GuideToPharmacology	""
PIK3CA	PIK3CA	Definite	PIK3CA	CHEMBL1086377	inhibitor	GuideToPharmacology	""
BIRC5	BIRC5	Definite	BIRC5	OMACETAXINE MEPESUCCINATE	""	NCI	15854289
BIRC5	BIRC5	Definite	BIRC5	METHOTREXATE	""	NCI	15670151
BIRC5	BIRC5	Definite	BIRC5	DOXORUBICIN	""	NCI	16211302
BIRC5	BIRC5	Definite	BIRC5	UCN-01	""	NCI	15255949
BIRC5	BIRC5	Definite	BIRC5	EPOETIN ALFA	""	NCI	17112829
BIRC5	BIRC5	Definite	BIRC5	STAUROSPORINE	""	NCI	17255535
BIRC5	BIRC5	Definite	BIRC5	LAPATINIB	""	NCI	16452223
BIRC5	BIRC5	Definite	BIRC5	INDOMETHACIN	""	NCI	17270149
BIRC5	BIRC5	Definite	BIRC5	ROMIDEPSIN	""	NCI	14767553
BIRC5	BIRC5	Definite	BIRC5	VALDECOXIB	""	NCI	16707021
BIRC5	BIRC5	Definite	BIRC5	CAMPTOTHECIN	""	NCI	16211302
BIRC5	BIRC5	Definite	BIRC5	ERLOTINIB	""	NCI	17047074
BIRC5	BIRC5	Definite	BIRC5	PRASTERONE	""	NCI	16461558
BIRC5	BIRC5	Definite	BIRC5	GENISTEIN	""	NCI	17375591
BIRC5	BIRC5	Definite	BIRC5	OPRELVEKIN	""	NCI	14734714
BIRC5	BIRC5	Definite	BIRC5	VORINOSTAT	""	NCI	16951239
BIRC5	BIRC5	Definite	BIRC5	TRASTUZUMAB	""	NCI|CIViC	23204226|16452223
BIRC5	BIRC5	Definite	BIRC5	IMATINIB	""	NCI	16254145
BIRC5	BIRC5	Definite	BIRC5	FLUOROURACIL	""	NCI	15067352
BIRC5	BIRC5	Definite	BIRC5	PACLITAXEL	""	ClearityFoundationBiomarkers|NCI	16211241|15347474
BIRC5	BIRC5	Definite	BIRC5	FLUTAMIDE	""	NCI	15735703
BIRC5	BIRC5	Definite	BIRC5	CALCITONIN	""	NCI	16222118
BIRC5	BIRC5	Definite	BIRC5	CHEMBL35482	""	NCI	11313272
BIRC5	BIRC5	Definite	BIRC5	DEXAMETHASONE	""	NCI	16787583
BIRC5	BIRC5	Definite	BIRC5	ROFECOXIB	""	NCI	16707021|14627349
BIRC5	BIRC5	Definite	BIRC5	PLICAMYCIN	""	NCI	17124180
BIRC5	BIRC5	Definite	BIRC5	IRINOTECAN HYDROCHLORIDE	""	NCI	15956246
BIRC5	BIRC5	Definite	BIRC5	REGRAMOSTIM	""	NCI	16403261
BIRC5	BIRC5	Definite	BIRC5	EPIRUBICIN	""	NCI	16608080
BIRC5	BIRC5	Definite	BIRC5	TRETINOIN	""	NCI	16403261|14587026
BIRC5	BIRC5	Definite	BIRC5	SULINDAC	""	NCI	16950207|16707021
BIRC5	BIRC5	Definite	BIRC5	CARBOPLATIN	""	NCI	15347474
BIRC5	BIRC5	Definite	BIRC5	AMMONIUM TRICHLOROTELLURATE	""	NCI	16889755
BIRC5	BIRC5	Definite	BIRC5	RESVERATROL	""	NCI	17270149|15837718|14729643
BIRC5	BIRC5	Definite	BIRC5	DOCETAXEL	""	ClearityFoundationBiomarkers	""
BIRC5	BIRC5	Definite	BIRC5	GATAPARSEN	antisense oligonucleotide	TALC|TdgClinicalTrial	""
SHH	SHH	Definite	SHH	ROBOTNIKININ	""	DTC	19151731
SHH	SHH	Definite	SHH	CAFFEINE	""	NCI	15456933
SHH	SHH	Definite	SHH	VISMODEGIB	""	DTC	21438527
GSTT1	GSTT1	Definite	GSTT1	PACLITAXEL	""	NCI	12851839
GSTT1	GSTT1	Definite	GSTT1	TROGLITAZONE	""	PharmGKB	12732844
GSTT1	GSTT1	Definite	GSTT1	CLOZAPINE	""	PharmGKB	27168101
GSTT1	GSTT1	Definite	GSTT1	CISPLATIN	""	NCI	12851839
GSTT1	GSTT1	Definite	GSTT1	AMOXICILLIN	""	PharmGKB	""
GSTT1	GSTT1	Definite	GSTT1	ETOPOSIDE	""	PharmGKB	""
GSTT1	GSTT1	Definite	GSTT1	IMATINIB	""	PharmGKB	25188725
GSTT1	GSTT1	Definite	GSTT1	EPOETIN BETA	""	NCI	15595630
GSTT1	GSTT1	Definite	GSTT1	THALIDOMIDE	""	PharmGKB	21435719
GSTT1	GSTT1	Definite	GSTT1	CARBOPLATIN	""	PharmGKB	""
APC	APC	Definite	APC	SULINDAC	""	JAX-CKB	19755659
APC	APC	Definite	APC	LIOTHYRONINE SODIUM	""	NCI	12856637
APC	APC	Definite	APC	BINIMETINIB	""	JAX-CKB	26206338
APC	APC	Definite	APC	CELECOXIB	""	JAX-CKB	17909047
APC	APC	Definite	APC	DASATINIB	""	JAX-CKB	20473900
APC	APC	Definite	APC	DACTOLISIB	""	JAX-CKB	26206338
APC	APC	Definite	APC	PYRVINIUM	""	JAX-CKB	20890287
APC	APC	Definite	APC	REGORAFENIB	""	JAX-CKB	27004155
APC	APC	Definite	APC	SAPANISERTIB	""	JAX-CKB	25261369
APC	APC	Definite	APC	SIROLIMUS	""	JAX-CKB	20080688|18768809
APC	APC	Definite	APC	IBUPROFEN	""	JAX-CKB	17909047
APC	APC	Definite	APC	LEUCOVORIN	""	JAX-CKB	27626067
APC	APC	Definite	APC	NICLOSAMIDE	""	JAX-CKB	21531761
APC	APC	Definite	APC	TRASTUZUMAB	""	JAX-CKB	27626067
APC	APC	Definite	APC	FLUOROURACIL	""	JAX-CKB	27626067
APC	APC	Definite	APC	VANDETANIB	""	JAX-CKB	20811697
APC	APC	Definite	APC	VANTICTUMAB	""	JAX-CKB	22753465
APC	APC	Definite	APC	VINORELBINE	""	JAX-CKB	22399804
APC	APC	Definite	APC	ERLOTINIB	""	JAX-CKB	17909047
MIR21	MIR21	Definite	MIR21	CISPLATIN	""	CIViC	22237007
SOD1	SOD1	Definite	SOD1	OXYTETRACYCLINE	""	DTC	""
SOD1	SOD1	Definite	SOD1	TETRACYCLINE	""	DTC	""
SOD1	SOD1	Definite	SOD1	TOFERSEN	""	TdgClinicalTrial	""
SOD1	SOD1	Definite	SOD1	DOXYCYCLINE	""	DTC	""
SIRT1	SIRT1	Definite	SIRT1	ALTISSIMACOUMARIN C	""	DTC	22799262
SIRT1	SIRT1	Definite	SIRT1	RESVERATROL	""	DTC	23859249|18046409|23316803|23471411|23524286
SIRT1	SIRT1	Definite	SIRT1	GINSENOSIDE RH1	""	DTC	26420067
SIRT1	SIRT1	Definite	SIRT1	CHEMBL375563	""	DTC	26420067
SIRT1	SIRT1	Definite	SIRT1	PSAMMAPLIN A	""	DTC	21215647
SIRT1	SIRT1	Definite	SIRT1	CHEMBL254156	""	DTC	18046409
SIRT1	SIRT1	Definite	SIRT1	CHEMBL1436543	""	DTC	22304848
SIRT1	SIRT1	Definite	SIRT1	ALTISSIMACOUMARIN D	""	DTC	22799262
SIRT1	SIRT1	Definite	SIRT1	NIACINAMIDE	""	DTC	25884115
SIRT1	SIRT1	Definite	SIRT1	ALTISSIMACOUMARIN E	""	DTC	22799262
SIRT1	SIRT1	Definite	SIRT1	CHEMBL595354	""	DTC	22304848
SIRT1	SIRT1	Definite	SIRT1	CAMBINOL	inhibitor	TTD	16618762
SIRT1	SIRT1	Definite	SIRT1	SALERMIDE	""	DTC	""
SIRT1	SIRT1	Definite	SIRT1	SRT-2104	activator	GuideToPharmacology	""
SIRT1	SIRT1	Definite	SIRT1	GISENOSIDE RK1	""	DTC	26420067
SIRT1	SIRT1	Definite	SIRT1	CHEMBL200762	""	DTC	23189967
SIRT1	SIRT1	Definite	SIRT1	CHEMBL372375	""	DTC	23189967
SIRT1	SIRT1	Definite	SIRT1	CHEMBL257991	""	DTC	23876989|18046409
SIRT1	SIRT1	Definite	SIRT1	CHEMBL255683	""	DTC	26420067
SIRT1	SIRT1	Definite	SIRT1	ALTISSIMACOUMARIN F	""	DTC	22799262
SIRT1	SIRT1	Definite	SIRT1	SIRTINOL	""	DTC	23189967
SIRT1	SIRT1	Definite	SIRT1	CHEMBL398412	""	DTC	24968750
SIRT1	SIRT1	Definite	SIRT1	CHEMBL403308	""	DTC	18046409
SIRT1	SIRT1	Definite	SIRT1	SURAMIN	""	DTC	21215647
SIRT1	SIRT1	Definite	SIRT1	LAPACHONE	""	TTD	""
SIRT1	SIRT1	Definite	SIRT1	SPLITOMICIN	inhibitor	GuideToPharmacology	""
TLR2	TLR2	Definite	TLR2	CHEMBL1836411	""	DTC	21855334
TLR2	TLR2	Definite	TLR2	RESVERATROL HEXANOIC ACID	""	DTC	19477653
TLR2	TLR2	Definite	TLR2	TOMARALIMAB	antibody	GuideToPharmacology|TTD	""
TLR2	TLR2	Definite	TLR2	DIAPEP-277	""	TdgClinicalTrial	""
GSTP1	GSTP1	Definite	GSTP1	PACLITAXEL	""	CIViC	25010864
GSTP1	GSTP1	Definite	GSTP1	CISPLATIN	""	NCI|CIViC|PharmGKB	25010864|31666714|25592234|22188361|19786980|17409936|15254763|11062746
GSTP1	GSTP1	Definite	GSTP1	AZACITIDINE	""	NCI	11696442
GSTP1	GSTP1	Definite	GSTP1	CARBOPLATIN	""	NCI|CIViC	12360105|25010864
GSTP1	GSTP1	Definite	GSTP1	PREDNISONE	""	NCI	11186134
GSTP1	GSTP1	Definite	GSTP1	ISONIAZID	""	PharmGKB	29036176|27281183|25798582
GSTP1	GSTP1	Definite	GSTP1	ETOPOSIDE	""	PharmGKB	12969965
GSTP1	GSTP1	Definite	GSTP1	VERAPAMIL	""	NCI	3566185
GSTP1	GSTP1	Definite	GSTP1	DEXAMETHASONE	""	NCI	1302037
GSTP1	GSTP1	Definite	GSTP1	MELPHALAN	""	NCI	1988111|15779864
GSTP1	GSTP1	Definite	GSTP1	DITIOCARB	""	NCI	2992773
GSTP1	GSTP1	Definite	GSTP1	RESVERATROL	""	NCI	11279601
GSTP1	GSTP1	Definite	GSTP1	IFOSFAMIDE	""	NCI	16282887
GSTP1	GSTP1	Definite	GSTP1	DECITABINE	""	NCI	11960994|11948118
GSTP1	GSTP1	Definite	GSTP1	DOCETAXEL	""	NCI	10639573
GSTP1	GSTP1	Definite	GSTP1	ADRIAMYCIN	""	NCI	2897875
GSTP1	GSTP1	Definite	GSTP1	SULFORAPHANE	""	NCI	1549603
GSTP1	GSTP1	Definite	GSTP1	EZATIOSTAT	""	TdgClinicalTrial|TTD	10592235
GSTP1	GSTP1	Definite	GSTP1	CAMPTOTHECIN	""	NCI	15500952
GSTP1	GSTP1	Definite	GSTP1	PYRIMETHAMINE	""	PharmGKB	11807801
GSTP1	GSTP1	Definite	GSTP1	LYCOPENE	""	NCI	10806309
GSTP1	GSTP1	Definite	GSTP1	DOXORUBICIN	""	PharmGKB	11351295
GSTP1	GSTP1	Definite	GSTP1	EZATIOSTAT HYDROCHLORIDE	inhibitor	ChemblInteractions	""
GSTP1	GSTP1	Definite	GSTP1	THIOTEPA	""	PharmGKB	""
GSTP1	GSTP1	Definite	GSTP1	EPIRUBICIN	""	PharmGKB	25008867|21362365|20568049
GSTP1	GSTP1	Definite	GSTP1	FLUOROURACIL	""	PharmGKB	27995989|21449681|18540691
GSTP1	GSTP1	Definite	GSTP1	DAUNORUBICIN	""	PharmGKB	25119182
GSTP1	GSTP1	Definite	GSTP1	DROLOXIFENE	""	NCI	11721384
GSTP1	GSTP1	Definite	GSTP1	CYCLOPHOSPHAMIDE	""	NCI|PharmGKB	25008867|22188361|21362365|20568049|19786980|9382956
GSTP1	GSTP1	Definite	GSTP1	OXALIPLATIN	""	NCI|PharmGKB	12072547|27995989|22188361|21449681|20530282|19203783|15213713|10728587|9498276|17409936|17401013|16707601|15093273|12435115|11751440|11307147
GSTP1	GSTP1	Definite	GSTP1	OMEPRAZOLE	""	NCI	8529327
GSTP1	GSTP1	Definite	GSTP1	SELENOMETHIONINE	""	NCI	1759407
GSTP1	GSTP1	Definite	GSTP1	RIFAMPIN	""	PharmGKB	29036176|27281183|25798582
GSTP1	GSTP1	Definite	GSTP1	PLATINUM	""	PharmGKB	27462924
GSTP1	GSTP1	Definite	GSTP1	CURCUMIN	""	NCI	15999103|9463521
GSTP1	GSTP1	Definite	GSTP1	IRINOTECAN HYDROCHLORIDE	""	NCI	10639573
GSTP1	GSTP1	Definite	GSTP1	CANFOSFAMIDE	""	TdgClinicalTrial|TTD	12738715|16014111
GSTP1	GSTP1	Definite	GSTP1	VITAMIN E	""	NCI	17029404
GSTP1	GSTP1	Definite	GSTP1	EXATECAN MESYLATE	""	NCI	10639573
GSTP1	GSTP1	Definite	GSTP1	PERFOSFAMIDE	""	NCI	9382956
GSTP1	GSTP1	Definite	GSTP1	CYTARABINE	""	NCI	3978635
GSTP1	GSTP1	Definite	GSTP1	HYDROQUINONE	""	NCI	15141365
GSTP1	GSTP1	Definite	GSTP1	MISONIDAZOLE	""	NCI	3753520
GSTP1	GSTP1	Definite	GSTP1	ALCOHOL	""	NCI	1302037
GSTP1	GSTP1	Definite	GSTP1	BUSULFAN	""	NCI|PharmGKB	15779864
GSTP1	GSTP1	Definite	GSTP1	GARLIC	""	NCI	11962257
GSTP1	GSTP1	Definite	GSTP1	LEUCOVORIN	""	PharmGKB	""
GSTP1	GSTP1	Definite	GSTP1	BLEOMYCIN	""	PharmGKB	""
CD44	CD44	Definite	CD44	GENTAMICIN	""	NCI	14967965
CD44	CD44	Definite	CD44	PROGESTERONE	""	NCI	11605071
CD44	CD44	Definite	CD44	HYALURONAN	""	TdgClinicalTrial	""
NOTCH1	NOTCH1	Definite	NOTCH1	RG-4733	inhibitor	MyCancerGenome|JAX-CKB|CancerCommons	27154916
NOTCH1	NOTCH1	Definite	NOTCH1	NIROGACESTAT	inhibitor	MyCancerGenome|JAX-CKB|CIViC	23868008|26202948|25564152|26407235
NOTCH1	NOTCH1	Definite	NOTCH1	METHOTREXATE	""	JAX-CKB	28151717
NOTCH1	NOTCH1	Definite	NOTCH1	MERCAPTOPURINE	""	JAX-CKB	28151717
NOTCH1	NOTCH1	Definite	NOTCH1	TEMOZOLOMIDE	""	JAX-CKB	27154916
NOTCH1	NOTCH1	Definite	NOTCH1	PACLITAXEL	""	JAX-CKB	25104330
NOTCH1	NOTCH1	Definite	NOTCH1	BRONTICTUZUMAB	""	JAX-CKB|TTD	23774673
NOTCH1	NOTCH1	Definite	NOTCH1	DEXAMETHASONE	""	JAX-CKB	28151717
NOTCH1	NOTCH1	Definite	NOTCH1	DOCETAXEL	""	JAX-CKB	26202948
NOTCH1	NOTCH1	Definite	NOTCH1	ASPARAGINASE	""	JAX-CKB	28151717
NOTCH1	NOTCH1	Definite	NOTCH1	WNT-974	""	JAX-CKB	24277854
NOTCH1	NOTCH1	Definite	NOTCH1	BORTEZOMIB	""	JAX-CKB	28151717
NOTCH1	NOTCH1	Definite	NOTCH1	EVEROLIMUS	""	JAX-CKB	28151717
NOTCH1	NOTCH1	Definite	NOTCH1	PREDNISOLONE	""	JAX-CKB	28151717
NOTCH1	NOTCH1	Definite	NOTCH1	HYDROCORTISONE	""	NCI	11948681
NOTCH1	NOTCH1	Definite	NOTCH1	RIBOCICLIB	""	JAX-CKB	28151717
NOTCH1	NOTCH1	Definite	NOTCH1	CRENIGACESTAT	""	JAX-CKB|TTD	""
CTLA4	CTLA4	Definite	CTLA4	ABATACEPT	""	NCI	9758890
CTLA4	CTLA4	Definite	CTLA4	ANTIBIOTIC	""	NCI	10030847
CTLA4	CTLA4	Definite	CTLA4	DEXAMETHASONE	""	PharmGKB	21228734
CTLA4	CTLA4	Definite	CTLA4	METHIMAZOLE	""	NCI	15504312
CTLA4	CTLA4	Definite	CTLA4	MELPHALAN	""	PharmGKB	21228734
CTLA4	CTLA4	Definite	CTLA4	ATEZOLIZUMAB	""	CIViC	25428504
CTLA4	CTLA4	Definite	CTLA4	TREMELIMUMAB	inhibitor|antibody	TALC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions|GuideToPharmacology|TTD	""
CTLA4	CTLA4	Definite	CTLA4	IPILIMUMAB	inhibitor|antibody	TALC|MyCancerGenome|TdgClinicalTrial|ClearityFoundationClinicalTrial|ChemblInteractions|GuideToPharmacology|CancerCommons|TTD	18049334
CTLA4	CTLA4	Definite	CTLA4	WORTMANNIN	""	NCI	10464177
CTLA4	CTLA4	Definite	CTLA4	BLEOMYCIN	""	NCI	11489978
CTLA4	CTLA4	Definite	CTLA4	SIROLIMUS	""	NCI	7982907|11698435
CTLA4	CTLA4	Definite	CTLA4	ALCOHOL	""	NCI	11025487
CTLA4	CTLA4	Definite	CTLA4	CYCLOSPORINE	""	PharmGKB	18021981
CTLA4	CTLA4	Definite	CTLA4	PREDNISONE	""	PharmGKB	21228734
CTLA4	CTLA4	Definite	CTLA4	THALIDOMIDE	""	NCI	10823791
CTLA4	CTLA4	Definite	CTLA4	BORTEZOMIB	""	PharmGKB	21228734
CTLA4	CTLA4	Definite	CTLA4	TACROLIMUS	""	PharmGKB	""
CTLA4	CTLA4	Definite	CTLA4	ZALIFRELIMAB	""	TTD	""
MET	MET	Definite	MET	ONARTUZUMAB	inhibitor|antibody|antagonist	TALC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions|CIViC|GuideToPharmacology|CancerCommons	27918764|24101053|23882082|22389872
MET	MET	Definite	MET	SORAFENIB	""	JAX-CKB	25363205
MET	MET	Definite	MET	FORETINIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions|CIViC|GuideToPharmacology|CancerCommons|TTD	26779812|23213094
MET	MET	Definite	MET	CAPECITABINE	""	JAX-CKB	26432108
MET	MET	Definite	MET	PACLITAXEL	""	JAX-CKB	26432108|28514312
MET	MET	Definite	MET	CETUXIMAB	""	JAX-CKB|CIViC	23729478
MET	MET	Definite	MET	(-)-OLEOCANTHAL	""	DTC	23403296
MET	MET	Definite	MET	OSIMERTINIB	""	JAX-CKB|CGI|CIViC|OncoKB	27252416|27393507|27694386|29386539
MET	MET	Definite	MET	ERLOTINIB	""	DTC|JAX-CKB|OncoKB	27694386|27803065|24101053
MET	MET	Definite	MET	OXALIPLATIN	""	JAX-CKB	26432108
MET	MET	Definite	MET	TRAMETINIB	""	JAX-CKB|CIViC	28783719|25952648
MET	MET	Definite	MET	VEMURAFENIB	""	CGI|CIViC	26359985|27325282
MET	MET	Definite	MET	GOLVATINIB	inhibitor	JAX-CKB|ChemblInteractions|GuideToPharmacology|TTD	19832844
MET	MET	Definite	MET	PILARALISIB	""	JAX-CKB	25637314
MET	MET	Definite	MET	CAPMATINIB	inhibitor	TALC|MyCancerGenome|JAX-CKB|ChemblInteractions|COSMIC|CIViC|GuideToPharmacology|CancerCommons|TTD|OncoKB	28396313|15494073|28783719|27694386|28765324|25971938|32877583
MET	MET	Definite	MET	DASATINIB	""	JAX-CKB	26483207
MET	MET	Definite	MET	EPIGALOCATECHIN GALLATE	""	DTC	19839593
MET	MET	Definite	MET	SAR-125844	inhibitor	JAX-CKB|ChemblInteractions|TTD	25504634
MET	MET	Definite	MET	FLUOROURACIL	""	JAX-CKB	26432108
MET	MET	Definite	MET	EMIBETUZUMAB	antibody	JAX-CKB|GuideToPharmacology|TTD	25231402|27803065
MET	MET	Definite	MET	OLAPARIB	""	JAX-CKB	26779812
MET	MET	Definite	MET	LAPATINIB	""	JAX-CKB|CGI	26432108|27595477
MET	MET	Definite	MET	BEVACIZUMAB	""	JAX-CKB	25363205|26432108|26965451
MET	MET	Definite	MET	TAS-115	inhibitor	JAX-CKB|ChemblInteractions	24140932
MET	MET	Definite	MET	EPICATECHIN GALLATE	""	DTC	19839593
MET	MET	Definite	MET	MACROCARPAL B	""	DTC	22934600
MET	MET	Definite	MET	EUCALYPTIN A	""	DTC	22934600
MET	MET	Definite	MET	AMUVATINIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions	24326130
MET	MET	Definite	MET	GANETESPIB	""	JAX-CKB	26483207
MET	MET	Definite	MET	BMS-754807	""	DTC	19778024
MET	MET	Definite	MET	AMG-208	inhibitor	ChemblInteractions	26155941
MET	MET	Definite	MET	BPI-9016	inhibitor	ChemblInteractions	""
MET	MET	Definite	MET	ARRY-300	inhibitor	ChemblInteractions	""
MET	MET	Definite	MET	JNJ-38877605	inhibitor	ChemblInteractions|TTD	""
MET	MET	Definite	MET	TANESPIMYCIN	inhibitor	GuideToPharmacology	""
MET	MET	Definite	MET	OSI-632	""	DTC	""
MET	MET	Definite	MET	CENISERTIB	""	DTC	""
MET	MET	Definite	MET	MK-2461	inhibitor	MyCancerGenome|ChemblInteractions|GuideToPharmacology|TTD	""
