tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10116	Rattus norvegicus	29560	0	live	Hif1a	HIF1-alpha, MOP1	hypoxia inducible factor 1 subunit alpha	hypoxia-inducible factor 1-alpha|HIF1 alpha|hypoxia inducible factor 1 alpha subunit|hypoxia-inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	6q24	6	NC_051341.1	92624059	92669262	plus	16		
10090	Mus musculus	19645	0	live	Rb1	R, Rb, Rb-, Rb-1, p, p110-RB1, pRb, pp105	RB transcriptional corepressor 1	retinoblastoma-associated protein|retinoblastoma 1	14 D3	14	NC_000080.7	73430298	73563446	minus	30		
9606	Homo sapiens	5347	0	live	PLK1	PLK, STPK13	polo like kinase 1	serine/threonine-protein kinase PLK1|PLK-1|cell cycle regulated protein kinase|polo (Drosophia)-like kinase|serine/threonine-protein kinase 13	16p12.2	16	NC_000016.10	23678889	23690367	plus	10	602098	
9606	Homo sapiens	8842	0	live	PROM1	AC133, CD133, CORD12, MCDR2, MSTP061, PROML1, RP41, STGD4	prominin 1	prominin-1|antigen AC133|hProminin|hematopoietic stem cell antigen|prominin-like protein 1	4p15.32	4	NC_000004.12	15968226	16084059	minus	35	604365	
9606	Homo sapiens	4089	0	live	SMAD4	DPC4, JIP, MADH4, MYHRS	SMAD family member 4	mothers against decapentaplegic homolog 4|MAD homolog 4|SMAD, mothers against DPP homolog 4|deleted in pancreatic carcinoma locus 4|deletion target in pancreatic carcinoma 4|mothers against decapentaplegic, Drosophila, homolog of, 4	18q21.2	18	NC_000018.10	51030213	51085042	plus	12	600993	
9606	Homo sapiens	2263	0	live	FGFR2	BBDS, BEK, BFR-1, CD332, CEK3, CFD1, ECT1, JWS, K-SAM, KGFR, TK14, TK25	fibroblast growth factor receptor 2	fibroblast growth factor receptor 2|BEK fibroblast growth factor receptor|bacteria-expressed kinase|keratinocyte growth factor receptor|protein tyrosine kinase, receptor like 14	10q26.13	10	NC_000010.11	121478330	121598458	minus	24	176943	
10090	Mus musculus	11835	0	live	Ar	AW320017, Tfm	androgen receptor	androgen receptor|dihydrotestosterone receptor|nuclear receptor subfamily 3 group C member 4|testicular feminization	X 42.82 cM	X	NC_000086.8	97192363	97366824	plus	8		
9606	Homo sapiens	407040	0	live	MIR34A	MIRN34A, miRNA34A, mir-34, mir-34a	microRNA 34a	hsa-mir-34a	1p36.22	1	NC_000001.11	9151668	9151777	minus	1	611172	
9606	Homo sapiens	3627	0	live	CXCL10	C7, IFI10, INP10, IP-10, SCYB10, crg-2, gIP-10, mob-1	C-X-C motif chemokine ligand 10	C-X-C motif chemokine 10|10 kDa interferon gamma-induced protein|gamma IP10|interferon-inducible cytokine IP-10|protein 10 from interferon (gamma)-induced cell line|small inducible cytokine subfamily B (Cys-X-Cys), member 10|small-inducible cytokine B10	4q21.1	4	NC_000004.12	76021118	76023497	minus	4	147310	
9606	Homo sapiens	196	0	live	AHR	RP85, bHLHe76	aryl hydrocarbon receptor	aryl hydrocarbon receptor|AH-receptor|ah receptor|aromatic hydrocarbon receptor|class E basic helix-loop-helix protein 76	7p21.1	7	NC_000007.14	17298652	17346147	plus	11	600253	
10090	Mus musculus	12028	0	live	Bax		BCL2-associated X protein	apoptosis regulator BAX	7 29.32 cM	7	NC_000073.7	45111119	45116344	minus	7		
9606	Homo sapiens	4968	0	live	OGG1	HMMH, HOGG1, MUTM, OGH1	8-oxoguanine DNA glycosylase	N-glycosylase/DNA lyase|8-hydroxyguanine DNA glycosylase|AP lyase|DNA-apurinic or apyrimidinic site lyase|OGG1 type 1f	3p25.3	3	NC_000003.12	9749952	9788246	plus	11	601982	
9606	Homo sapiens	3643	0	live	INSR	CD220, HHF5	insulin receptor	insulin receptor|IR	19p13.2	19	NC_000019.10	7112257	7294414	minus	22	147670	
9606	Homo sapiens	650	0	live	BMP2	BDA2A, SSFSC, SSFSC1, BMP2	bone morphogenetic protein 2	bone morphogenetic protein 2|bone morphogenetic protein 2A	20p12.3	20	NC_000020.11	6767686	6780246	plus	3	112261	
9606	Homo sapiens	8600	0	live	TNFSF11	CD254, ODF, OPGL, OPTB2, RANKL, TNLG6B, TRANCE, hRANKL2, sOdf	TNF superfamily member 11	tumor necrosis factor ligand superfamily member 11|TNF-related activation-induced cytokine|osteoclast differentiation factor|osteoprotegerin ligand|receptor activator of nuclear factor kappa B ligand|tumor necrosis factor (ligand) superfamily, member 11|tumor necrosis factor ligand 6B|tumor necrosis factor superfamily member 11	13q14.11	13	NC_000013.11	42562736	42608013	plus	11	602642	
10090	Mus musculus	12576	0	live	Cdkn1b	AA408329, AI843786, Kip1, p2, p27, p27K, p27Kip1	cyclin-dependent kinase inhibitor 1B	cyclin-dependent kinase inhibitor 1B|cyclin-dependent kinase inhibitor p27	6 65.77 cM	6	NC_000072.7	134897364	134902488	plus	3		
9606	Homo sapiens	328	0	live	APEX1	APE, APE1, APEN, APEX, APX, HAP1, REF1	apurinic/apyrimidinic endodeoxyribonuclease 1	DNA-(apurinic or apyrimidinic site) endonuclease|AP endonuclease class I|AP lyase|APEX nuclease (multifunctional DNA repair enzyme) 1|DNA-(apurinic or apyrimidinic site) lyase|apurinic-apyrimidinic endonuclease 1|apurinic/apyrimidinic (abasic) endonuclease|deoxyribonuclease (apurinic or apyrimidinic)|protein REF-1|redox factor-1	14q11.2	14	NC_000014.9	20455226	20457767	plus	5	107748	
10090	Mus musculus	19697	0	live	Rela	p6, p65, p65 NF-kappa B, p65 NFkB	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	transcription factor p65|avian reticuloendotheliosis viral (v-rel) oncogene homolog A|nuclear factor NF-kappa-B p65 subunit|nuclear factor of kappa light polypeptide gene enhancer in B-cells 3	19 4.34 cM	19	NC_000085.7	5687569	5698162	plus	12		
9606	Homo sapiens	6657	0	live	SOX2	ANOP3, MCOPS3	SRY-box transcription factor 2	transcription factor SOX-2|SRY (sex determining region Y)-box 2|SRY-box 2|SRY-related HMG-box gene 2|sex determining region Y-box 2|transcription factor SOX2	3q26.33	3	NC_000003.12	181711925	181714436	plus	1	184429	
9606	Homo sapiens	7098	0	live	TLR3	CD283, IIAE2	toll like receptor 3	toll-like receptor 3	4q35.1	4	NC_000004.12	186069156	186088073	plus	5	603029	
9606	Homo sapiens	983	0	live	CDK1	CDC2, CDC28A, P34CDC2	cyclin dependent kinase 1	cyclin-dependent kinase 1|cell cycle controller CDC2|cell division control protein 2 homolog|cell division cycle 2, G1 to S and G2 to M|cell division protein kinase 1|p34 protein kinase	10q21.2	10	NC_000010.11	60778331	60794852	plus	9	116940	
9606	Homo sapiens	5888	0	live	RAD51	BRCC5, FANCR, HRAD51, HsRad51, HsT16930, MRMV2A, RECA, RAD51	RAD51 recombinase	DNA repair protein RAD51 homolog 1|BRCA1/BRCA2-containing complex, subunit 5|RAD51 homolog A|RecA, E. coli, homolog of|RecA-like protein|recombination protein A	15q15.1	15	NC_000015.10	40694774	40732340	plus	13	179617	
10090	Mus musculus	12393	0	live	Runx2	AM, AML3, Cbf, Cbfa, Cbfa-1, Cbfa1, LS3, Os, Osf2, PEB, PEBP2aA, Pebp2a1, Pebpa2a	runt related transcription factor 2	runt-related transcription factor 2|AKV core binding factor|CBF-alpha-1|PEA2-alpha A|PEBP2 alpha A|SL3-3 enhancer factor 1 alpha A subunit|acute myeloid leukemia 3 protein|core binding factor alpha 1|osteoblast-specific transcription factor 2|polyomavirus enhancer-binding protein 2 alpha A subunit|runt domain, alpha subunit 1|transcription factor Cbfa1/Osf2	17 21.33 cM	17	NC_000083.7	44806874	45125684	minus	11		
10090	Mus musculus	16412	0	live	Itgb1	4633401G24Rik, AA409975, AA960159, CD29, Fn, Fnrb, Gm9863, gpIIa	integrin beta 1 (fibronectin receptor beta)	integrin beta-1|VLA-4 subunit beta|fibronectin receptor subunit beta	8 E2	8	NC_000074.7	129412135	129460060	plus	16		
9606	Homo sapiens	7291	0	live	TWIST1	ACS3, BPES2, BPES3, CRS, CRS1, CSO, SCS, SWCOS, TWIST, bHLHa38	twist family bHLH transcription factor 1	twist-related protein 1|B-HLH DNA binding protein|H-twist|TWIST homolog of drosophila|class A basic helix-loop-helix protein 38|twist basic helix-loop-helix transcription factor 1|twist homolog 1	7p21.1	7	NC_000007.14	19113047	19117636	minus	4	601622	
9606	Homo sapiens	682	0	live	BSG	5F7, CD147, EMMPRIN, EMPRIN, HAb18G, OK, SLC7A11, TCSF	basigin (Ok blood group)	basigin|OK blood group antigen|collagenase stimulatory factor|extracellular matrix metalloproteinase inducer|hepatoma-associated antigen|leukocyte activation antigen M6|tumor cell-derived collagenase stimulatory factor	19p13.3	19	NC_000019.10	571283	583493	plus	10	109480	
9606	Homo sapiens	4088	0	live	SMAD3	HSPC193, HsT17436, JV15-2, LDS1C, LDS3, MADH3	SMAD family member 3	mothers against decapentaplegic homolog 3|MAD homolog 3|MAD, mothers against decapentaplegic homolog 3|SMA- and MAD-related protein 3|SMAD, mothers against DPP homolog 3|hMAD-3|hSMAD3|mad homolog JV15-2|mad protein homolog|mad3|mothers against DPP homolog 3	15q22.33	15	NC_000015.10	67065602	67195195	plus	13	603109	
9606	Homo sapiens	5460	0	live	POU5F1	OCT3, OCT4, OTF-3, OTF3, OTF4, Oct-3, Oct-4	POU class 5 homeobox 1	POU domain, class 5, transcription factor 1|POU domain transcription factor OCT4|POU-type homeodomain-containing DNA-binding protein|octamer-binding protein 3|octamer-binding protein 4|octamer-binding transcription factor 3	6p21.33	6	NC_000006.12	31164337	31170682	minus	6	164177	
9606	Homo sapiens	7161	0	live	TP73	P73	tumor protein p73	tumor protein p73|p53-like transcription factor|p53-related protein	1p36.32	1	NC_000001.11	3652516	3736201	plus	16	601990	
9606	Homo sapiens	10135	0	live	NAMPT	1110035O14Rik, PBEF, PBEF1, VF, VISFATIN	nicotinamide phosphoribosyltransferase	nicotinamide phosphoribosyltransferase|NAmPRTase|pre-B cell-enhancing factor|pre-B-cell colony-enhancing factor 1	7q22.3	7	NC_000007.14	106248298	106284983	minus	11	608764	
9606	Homo sapiens	2260	0	live	FGFR1	BFGFR, CD331, CEK, ECCL, FGFBR, FGFR-1, FLG, FLT-2, FLT2, HBGFR, HH2, HRTFDS, KAL2, N-SAM, OGD, bFGF-R-1	fibroblast growth factor receptor 1	fibroblast growth factor receptor 1|FGFR1/PLAG1 fusion|FMS-like tyrosine kinase 2|basic fibroblast growth factor receptor 1|fms-related tyrosine kinase 2|heparin-binding growth factor receptor|hydroxyaryl-protein kinase|proto-oncogene c-Fgr	8p11.23	8	NC_000008.11	38411143	38468635	minus	24	136350	
9606	Homo sapiens	356	0	live	FASLG	ALPS1B, APT1LG1, APTL, CD178, CD95-L, CD95L, FASL, TNFSF6, TNLG1A	Fas ligand	tumor necrosis factor ligand superfamily member 6|CD95 ligand|Fas ligand (TNF superfamily, member 6)|apoptosis (APO-1) antigen ligand 1|apoptosis antigen ligand|fas antigen ligand|mutant tumor necrosis factor family member 6|tumor necrosis factor ligand 1A	1q24.3	1	NC_000001.11	172659103	172666876	plus	4	134638	
9606	Homo sapiens	2261	0	live	FGFR3	ACH, CD333, CEK2, HSFGFR3EX, JTK4	fibroblast growth factor receptor 3	fibroblast growth factor receptor 3|FGFR-3|fibroblast growth factor receptor 3 variant 4|fibroblast growth factor receptor 3-S|hydroxyaryl-protein kinase|tyrosine kinase JTK4	4p16.3	4	NC_000004.12	1793293	1808872	plus	19	134934	
9606	Homo sapiens	5329	0	live	PLAUR	CD87, U-PAR, UPAR, URKR	plasminogen activator, urokinase receptor	urokinase plasminogen activator surface receptor|monocyte activation antigen Mo3|u-plasminogen activator receptor form 2|urokinase-type plasminogen activator (uPA) receptor	19q13.31	19	NC_000019.10	43646095	43670197	minus	11	173391	
9606	Homo sapiens	2309	0	live	FOXO3	AF6q21, FKHRL1, FKHRL1P2, FOXO2A, FOXO3	forkhead box O3	forkhead box protein O3|FOXO3A-|forkhead box O3A|forkhead homolog (rhabdomyosarcoma) like 1|forkhead in rhabdomyosarcoma-like 1|forkhead, Drosophila, homolog of, in rhabdomyosarcoma-like 1	6q21	6	NC_000006.12	108559825	108684774	plus	9	602681	
9606	Homo sapiens	7076	0	live	TIMP1	CLGI, EPA, EPO, HCI, TIMP, TIMP-1	TIMP metallopeptidase inhibitor 1	metalloproteinase inhibitor 1|collagenase inhibitor|epididymis secretory sperm binding protein|erythroid potentiating activity|fibroblast collagenase inhibitor|tissue inhibitor of metalloproteinases 1	Xp11.3	X	NC_000023.11	47582408	47586789	plus	5	305370	
10090	Mus musculus	21943	0	live	Tnfsf11	Ly10, Ly109l, O, OD, ODF, OPGL, R, RANKL, Tra, Trance	tumor necrosis factor (ligand) superfamily, member 11	tumor necrosis factor ligand superfamily member 11|OPG ligand|TNF-related activation-induced cytokine|osteoclast differentiation factor|osteoprotegerin ligand|receptor activator of NF-kappaB ligand|receptor activator of nuclear factor kappa-B ligand|tumor necrosis factor-related activation-induced cytokine	14 41.26 cM	14	NC_000080.7	78514886	78545483	minus	5		
9606	Homo sapiens	1387	0	live	CREBBP	CBP, KAT3A, MKHK1, RSTS, RSTS1	CREB binding protein	CREB-binding protein|histone lysine acetyltransferase CREBBP|protein-lysine acetyltransferase CREBBP	16p13.3	16	NC_000016.10	3725054	3880727	minus	33	600140	
10090	Mus musculus	12043	0	live	Bcl2	AW986256, Bcl-, Bcl-2, C430015F12Rik, D630044D05Rik, D830018M01Rik	B cell leukemia/lymphoma 2	apoptosis regulator Bcl-2	1 49.76 cM	1	NC_000067.7	106465906	106642020	minus	2		
9606	Homo sapiens	3117	0	live	HLA-DQA1	CELIAC1, DQ-A1, DQA1, HLA-DQA	major histocompatibility complex, class II, DQ alpha 1	HLA class II histocompatibility antigen, DQ alpha 1 chain|DC-1 alpha chain|DC-alpha|HLA class II histocompatibility antigen DQ alpha chain|HLA-DCA|MHC HLA-DQ alpha|MHC class II DQ alpha chain|MHC class II DQA1|MHC class II HLA-DQ-alpha-1|MHC class II antigen DQA1|MHC class II protein|truncated MHC class II antigen	6p21.32	6	NC_000006.12	32637406	32654846	plus	6	146880	
9606	Homo sapiens	11200	0	live	CHEK2	CDS1, CHK2, HuCds1, LFS2, PP1425, RAD53, hCds1	checkpoint kinase 2	serine/threonine-protein kinase Chk2|CHK2 checkpoint homolog|cds1 homolog|checkpoint-like protein CHK2	22q12.1	22	NC_000022.11	28687743	28741866	minus	22	604373	
9606	Homo sapiens	1803	0	live	DPP4	ADABP, ADCP2, CD26, DPPIV, TP103	dipeptidyl peptidase 4	dipeptidyl peptidase 4|ADCP-2|DPP IV|Gly-Pro naphthylamidase|Post-proline dipeptidyl aminopeptidase IV|T-cell activation antigen CD26|Xaa-Pro-dipeptidylaminopeptidase|adenosine deaminase complexing protein 2|dipeptidyl peptidase IV|dipeptidylpeptidase 4|dipeptidylpeptidase IV (CD26, adenosine deaminase complexing protein 2)	2q24.2	2	NC_000002.12	161992245	162074215	minus	28	102720	
9606	Homo sapiens	2778	0	live	GNAS	AHO, C20orf451, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI, GNAS	GNAS complex locus	protein ALEX|protein GNAS|protein SCG6 (secretogranin VI)|G protein subunit alpha S|adenylate cyclase-stimulating G alpha protein|alternative gene product encoded by XL-exon|extra large alphas protein|guanine nucleotide binding protein (G protein), alpha stimulating activity polypeptide 1|guanine nucleotide regulatory protein|secretogranin VI	20q13.32	20	NC_000020.11	58839681	58911192	plus	23	139320	
9606	Homo sapiens	1786	0	live	DNMT1	ADCADN, AIM, CXXC9, DNMT, HSN1E, MCMT, m.HsaI	DNA methyltransferase 1	DNA (cytosine-5)-methyltransferase 1|CXXC-type zinc finger protein 9|DNA (cytosine-5-)-methyltransferase 1|DNA MTase HsaI|DNA methyltransferase HsaI	19p13.2	19	NC_000019.10	10133346	10194953	minus	41	126375	
9606	Homo sapiens	7298	0	live	TYMS	HST422, TMS, TS	thymidylate synthetase	thymidylate synthase|TSase	18p11.32	18	NC_000018.10	657653	673578	plus	8	188350	
10090	Mus musculus	26419	0	live	Mapk8	AI849689, JNK, JNK1, Prk, Prkm8, SAPK1	mitogen-activated protein kinase 8	mitogen-activated protein kinase 8|JNK1 beta1 protein kinase|MAP kinase 8|MAPK 8|c-Jun N-terminal kinase 1|protein kinase mitogen-activated 8|stress-activated protein kinase JNK1	14 B	14	NC_000080.7	33099855	33169215	minus	13		
9606	Homo sapiens	598	0	live	BCL2L1	BCL-XL/S, BCL2L, BCLX, Bcl-X, PPP1R52	BCL2 like 1	bcl-2-like protein 1|apoptosis regulator Bcl-X|protein phosphatase 1, regulatory subunit 52	20q11.21	20	NC_000020.11	31664452	31723963	minus	6	600039	
9606	Homo sapiens	2308	0	live	FOXO1	FKH1, FKHRA, FOXO1	forkhead box O1	forkhead box protein O1|forkhead box protein O1A|forkhead, Drosophila, homolog of, in rhabdomyosarcoma	13q14.11	13	NC_000013.11	40555667	40666641	minus	5	136533	
9606	Homo sapiens	3315	0	live	HSPB1	CMT2F, HEL-S-102, HMN2B, HS.76067, HSP27, HSP28, Hsp25, SRP27	heat shock protein family B (small) member 1	heat shock protein beta-1|28 kDa heat shock protein|epididymis secretory protein Li 102|estrogen-regulated 24 kDa protein|heat shock 27 kDa protein|heat shock 27kD protein 1|heat shock 27kDa protein 1|stress-responsive protein 27	7q11.23	7	NC_000007.14	76302673	76304292	plus	3	602195	
9606	Homo sapiens	90865	0	live	IL33	C9orf26, DVS27, IL1F11, NF-HEV, NFEHEV	interleukin 33	interleukin-33|DVS27-related protein|interleukin-1 family member 11|nuclear factor for high endothelial venules|nuclear factor from high endothelial venules	9p24.1	9	NC_000009.12	6214591	6257983	plus	11	608678	
10090	Mus musculus	14179	0	live	Fgf8	Ai, Aigf, Fgf-8, Fgf6c	fibroblast growth factor 8	fibroblast growth factor 8|HBGF-8|androgen-induced growth factor|fibroblast growth factor 6c|heparin-binding growth factor 8	19 38.75 cM	19	NC_000085.7	45724930	45731506	minus	6		
9606	Homo sapiens	1191	0	live	CLU	AAG4, APO-J, APOJ, CLI1, CLU2, KUB1, NA1/NA2, SGP-2, SGP2, SP-40, TRPM-2, TRPM2, CLU	clusterin	clusterin|aging-associated protein 4|apolipoprotein J|complement cytolysis inhibitor|complement lysis inhibitor|complement-associated protein SP-40,40|epididymis secretory sperm binding protein|ku70-binding protein 1|sulfated glycoprotein 2|testosterone-repressed prostate message 2	8p21.1	8	NC_000008.11	27596917	27614700	minus	11	185430	
9606	Homo sapiens	846	0	live	CASR	CAR, EIG8, FHH, FIH, GPRC2A, HHC, HHC1, HYPOC1, NSHPT, PCAR1, hCasR	calcium sensing receptor	extracellular calcium-sensing receptor|parathyroid Ca(2+)-sensing receptor 1|parathyroid cell calcium-sensing receptor 1	3q13.33-q21.1	3	NC_000003.12	122183668	122291629	plus	11	601199	
9606	Homo sapiens	1586	0	live	CYP17A1	CPT7, CYP17, P450C17, S17AH	cytochrome P450 family 17 subfamily A member 1	steroid 17-alpha-hydroxylase/17,20 lyase|17-alpha-hydroxyprogesterone aldolase|CYPXVII|cytochrome P450 17A1|cytochrome P450, family 17, subfamily A, polypeptide 1|cytochrome P450, subfamily XVII (steroid 17-alpha-hydroxylase), adrenal hyperplasia|cytochrome P450-C17|cytochrome P450c17|cytochrome p450 XVIIA1|steroid 17-alpha-monooxygenase	10q24.32	10	NC_000010.11	102830531	102837413	minus	8	609300	
9606	Homo sapiens	1017	0	live	CDK2	CDKN2, p33(CDK2)	cyclin dependent kinase 2	cyclin-dependent kinase 2|cdc2-related protein kinase|cell division protein kinase 2|p33 protein kinase	12q13.2	12	NC_000012.12	55966830	55972789	plus	8	116953	
10090	Mus musculus	15289	0	live	Hmgb1	HMG-1, Hmg1, SBP, SBP-1, amph, p3, p30	high mobility group box 1	high mobility group protein B1|amphoterin|high mobility group protein 1	5 89.18 cM	5	NC_000071.7	148983512	148989867	minus	6		
10116	Rattus norvegicus	24392	0	live	Gja1	Cx43, Cxnk1	gap junction protein, alpha 1	gap junction alpha-1 protein|connexin 43|connexin k1|gap junction 43 kDa heart protein|gap junction membrane channel protein alpha 1	20q11	20	NC_051355.1	35756007	35768481	plus	2		
9606	Homo sapiens	8878	0	live	SQSTM1	A170, DMRV, FTDALS3, NADGP, OSIL, PDB3, ZIP3, p60, p62, p62B	sequestosome 1	sequestosome-1|EBI3-associated protein of 60 kDa|EBI3-associated protein p60|EBIAP|autophagy receptor p62|oxidative stress induced like|phosphotyrosine independent ligand for the Lck SH2 domain p62|phosphotyrosine-independent ligand for the Lck SH2 domain of 62 kDa|ubiquitin-binding protein p62	5q35.3	5	NC_000005.10	179806393	179838078	plus	11	601530	
9606	Homo sapiens	958	0	live	CD40	Bp50, CDW40, TNFRSF5, p50	CD40 molecule	tumor necrosis factor receptor superfamily member 5|B cell surface antigen CD40|B cell-associated molecule|CD40 molecule, TNF receptor superfamily member 5|CD40L receptor	20q13.12	20	NC_000020.11	46118242	46129858	plus	9	109535	
9606	Homo sapiens	100507436	0	live	MICA	MIC-A, PERB11.1	MHC class I polypeptide-related sequence A	MHC class I polypeptide-related sequence A|HLA class I antigen|MHC class I chain-related protein A|MHC class I related chain A|MHC class I related sequence A|major histocompatibility complex class I chain-related protein A|stress inducible class I homolog|truncated MHC class I polypeptide-related sequence A|truncated MICA	6p21.33	6	NC_000006.12	31400711	31415315	plus	7	600169	
